StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,PROLIFID_T1,FARRIGHTHCK_1,DOSPERT_T1_1,DOSPERT_T1_2,DOSPERT_T1_3,DOSPERT_T1_4,DOSPERT_T1_5,DOSPERT_T1_6,DOSPERT_T1_7,DOSPERT_T1_8,DOSPERT_T1_9,DOSPERT_T1_10,DOSPERT_T1_11,DOSPERT_T1_12,DOSPERT_T1_13,DOSPERT_T1_14,DOSPERT_T1_15,DOSPERT_T1_16,DOSPERT_T1_17,DOSPERT_T1_18,DOSPERT_T1_19,DOSPERT_T1_20,DOSPERT_T1_21,DOSPERT_T1_22,DOSPERT_T1_23,DOSPERT_T1_24,DOSPERT_T1_25,DOSPERT_T1_26,DOSPERT_T1_32,DOSPERT_T1_27,DOSPERT_T1_28,DOSPERT_T1_29,DOSPERT_T1_30,DOSPERT_T1_31,GRIPS_T1_1,GRIPS_T1_2,GRIPS_T1_3,GRIPS_T1_4,GRIPS_T1_5,GRIPS_T1_6,GRIPS_T1_7,GRIPS_T1_8,NEO_T1_1,NEO_T1_2,NEO_T1_3,NEO_T1_4,NEO_T1_5,NEO_T1_6,NEO_T1_7,NEO_T1_8,NEO_T1_9,NEO_T1_10,NEO_T1_11,NEO_T1_12,NEO_T1_13,NEO_T1_14,NEO_T1_15,NEO_T1_16,NEO_T1_17,NEO_T1_18,NEO_T1_19,NEO_T1_20,NEO_T1_21,NEO_T1_22,NEO_T1_23,NEO_T1_24,NEO_T1_25,NEO_T1_26,NEO_T1_27,NEO_T1_28,NEO_T1_29,NEO_T1_30,NEO_T1_31,NEO_T1_32,NEO_T1_33,NEO_T1_34,NEO_T1_35,NEO_T1_36,NEO_T1_37,NEO_T1_38,NEO_T1_39,NEO_T1_40,NEO_T1_41,NEO_T1_42,NEO_T1_43,NEO_T1_44,NEO_T1_45,NEO_T1_46,NEO_T1_47,NEO_T1_48,NEO_T1_49,NEO_T1_50,NEO_T1_51,NEO_T1_52,NEO_T1_53,NEO_T1_54,NEO_T1_55,NEO_T1_56,NEO_T1_57,NEO_T1_58,NEO_T1_59,NEO_T1_60,DARK_T1_1,DARK_T1_2,DARK_T1_3,DARK_T1_4,DARK_T1_5,DARK_T1_6,DARK_T1_7,DARK_T1_8,DARK_T1_9,DARK_T1_10,DARK_T1_11,DARK_T1_12,DARK_T1_13,DARK_T1_14,DARK_T1_15,DARK_T1_16,DARK_T1_17,DARK_T1_18,DARK_T1_19,DARK_T1_20,DARK_T1_21,DARK_T1_22,DARK_T1_23,DARK_T1_24,DARK_T1_25,DARK_T1_26,DARK_T1_27,DARK_T1_28,DARK_T1_29,DARK_T1_30,DARK_T1_31,DARK_T1_32,DARK_T1_33,DARK_T1_34,DARK_T1_35,DARK_T1_36,DARK_T1_37,DARK_T1_38,DARK_T1_39,DARK_T1_40,DARK_T1_41,DARK_T1_42,GENRISK_T1,SNS_T1_1,SNS_T1_2,SNS_T1_3,SNS_T1_4,JPIIPIP_T1_1,JPIIPIP_T1_2,JPIIPIP_T1_3,JPIIPIP_T1_4,JPIIPIP_T1_5,JPIIPIP_T1_6,JPIIPIP_T1_7,JPIIPIP_T1_8,JPIIPIP_T1_9,JPIIPIP_T1_10,AGE,RACE,RACE_6_TEXT,SEX,EDU,EMPLOY,WORK,INCOME
4/18/2019 9:56,4/18/2019 10:10,0,76.104.105.26,100,831,1,4/18/2019 10:10,R_1XhxPCYmjJXpODv,,,,,37.27000427,-77.40380096,anonymous,EN,5ac25a87436f550001ffbcf8,,5,3,1,5,1,1,3,1,1,1,1,1,1,1,5,1,1,5,1,7,,6,5,6,1,1,7,1,6,6,1,1,4,4,4,2,4,4,5,5,4,4,4,4,4,1,2,3,4,4,4,4,1,3,1,5,5,5,4,3,4,4,4,4,4,4,4,1,4,4,2,2,2,2,1,1,2,3,1,1,5,5,1,3,1,4,2,2,4,4,4,4,4,1,4,4,4,4,4,3,5,2,5,5,3,5,5,4,2,4,1,3,5,5,1,2,4,4,4,3,4,5,2,5,3,1,5,3,4,2,2,2,4,5,5,1,1,4,4,3,2,1,10,4,6,6,6,2,5,2,3,4,4,2,2,2,4,27,6,black native,0,2,4,1,175
4/18/2019 9:59,4/18/2019 10:10,0,185.108.171.182,100,660,1,4/18/2019 10:10,R_3spIDS3auVXbqOV,,,,,53.480896,-2.23739624,anonymous,EN,597920ccfd9fe50001166454,,6,4,1,5,1,3,5,1,1,1,1,1,1,1,5,5,1,1,1,6,1,5,4,1,1,5,6,5,5,5,4,6,4,4,5,2,2,1,4,5,1,1,1,1,1,1,1,1,1,4,5,4,5,5,2,2,4,4,5,4,4,5,5,4,4,4,4,5,1,4,4,2,3,3,2,4,5,4,1,1,3,1,1,1,4,4,5,4,4,5,5,1,5,1,5,4,4,1,2,3,2,3,5,4,5,3,4,4,2,4,4,5,4,1,4,4,2,3,4,2,5,2,2,4,1,1,4,2,4,5,3,1,4,4,2,1,1,4,5,4,1,1,7,1,1,1,1,2,4,2,3,4,4,5,2,4,4,30,1,,1,2,1,6,177
4/18/2019 10:00,4/18/2019 10:10,0,68.205.9.59,100,620,1,4/18/2019 10:10,R_5BxD9oQ7arLAneN,,,,,28.06910706,-80.62000275,anonymous,EN,5a312e1d715d6a0001118de2,,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,5,4,6,1,1,7,1,7,2,3,5,1,1,1,1,1,1,1,1,2,2,2,,1,1,1,1,1,4,4,4,5,5,4,4,1,1,2,2,4,4,4,4,4,4,4,2,2,2,,2,3,2,3,2,4,4,1,,5,4,1,1,1,1,3,4,4,3,4,1,4,2,5,5,5,1,1,2,5,2,4,5,4,5,2,4,4,2,5,1,2,1,5,,2,2,2,2,5,1,1,1,1,1,1,1,5,4,1,1,3,4,1,1,1,1,1,1,1,1,5,2,4,6,6,1,2,1,1,4,4,5,5,4,5,44,1,,0,3,7,1,176
4/18/2019 10:01,4/18/2019 10:10,0,176.24.165.180,100,531,1,4/18/2019 10:10,R_1f72Txvz2qIg7Nf,,,,,51.55799866,-1.781204224,anonymous,EN,5acbd67df69e940001d9cdda,,7,6,1,5,5,1,7,1,1,1,1,5,2,1,6,3,1,7,1,7,1,4,7,5,1,1,7,7,7,7,5,1,4,3,4,4,1,3,5,4,5,3,1,1,2,4,5,4,4,5,5,4,3,4,2,3,4,5,5,5,5,4,4,5,4,5,3,1,3,2,4,1,1,1,3,1,4,4,1,2,5,4,2,1,4,4,5,5,4,5,4,5,5,1,5,5,4,3,1,1,5,2,4,3,4,5,5,3,1,5,2,4,5,4,5,5,3,2,1,3,3,5,4,2,1,1,1,1,4,3,1,1,4,5,5,1,1,1,4,3,2,1,7,3,3,3,3,2,3,2,4,5,4,5,4,4,5,37,1,,0,3,1,6,177
4/18/2019 9:54,4/18/2019 10:10,0,81.129.100.209,100,995,1,4/18/2019 10:10,R_3G7fmRQrkXNjLgM,,,,,52.99890137,-1.197097778,anonymous,EN,5a89648317ef35000170a7d0,,6,1,1,1,1,1,6,1,1,1,1,1,1,1,1,3,1,1,1,7,1,3,6,1,1,1,7,2,1,6,1,1,3,2,2,1,1,2,2,1,4,4,3,4,4,3,2,2,4,3,3,2,5,4,1,2,3,3,2,2,4,2,3,4,5,4,3,2,3,2,4,4,2,2,2,1,3,3,2,2,4,4,2,2,2,3,3,4,4,4,3,4,4,2,3,3,3,3,2,3,3,2,2,,4,4,3,4,3,4,3,4,4,3,4,4,3,3,2,3,4,4,3,4,2,1,3,3,4,2,1,1,4,3,4,1,4,3,4,2,2,1,4,5,5,5,6,2,2,2,3,3,2,5,4,4,4,81,1,,1,1,5,1,176
4/18/2019 10:02,4/18/2019 10:10,0,90.221.137.184,100,506,1,4/18/2019 10:10,R_3PBPS8sTSXk5dm3,,,,,52.07130432,1.144393921,anonymous,EN,56728237980a3c0011277ae5,,6,6,6,6,6,6,6,5,6,6,6,5,6,5,6,3,6,5,6,7,6,5,7,7,5,1,7,7,7,7,1,3,4,4,4,4,4,4,5,4,2,2,3,3,2,2,2,2,1,2,4,4,4,4,5,2,4,5,4,4,5,5,4,5,5,5,5,1,2,2,2,2,2,2,4,1,2,2,2,2,4,4,2,2,3,4,2,4,4,5,5,2,4,2,5,5,5,2,3,2,5,2,2,4,3,4,4,2,4,4,5,5,1,4,2,2,4,3,3,2,2,4,2,2,2,1,4,4,2,4,3,1,4,5,4,1,2,3,2,2,1,2,8,5,5,5,5,4,4,1,5,4,4,4,2,2,2,35,1,,1,5,1,6,179
4/18/2019 10:02,4/18/2019 10:10,0,81.103.35.82,100,510,1,4/18/2019 10:10,R_2RazHRDMK0vSh5G,,,,,51.71150208,0.109603882,anonymous,EN,5c42cd6ac3fa4a0001a45a12,,6,6,1,5,6,2,5,1,1,1,5,3,1,1,1,5,1,4,5,7,1,7,7,5,1,1,7,1,7,7,1,3,,3,2,2,2,2,4,2,4,4,2,2,2,2,2,4,2,2,2,2,4,4,3,2,4,4,4,4,4,4,3,4,4,4,4,1,4,2,4,2,2,2,4,1,4,4,2,2,4,4,2,2,3,4,4,4,4,4,2,4,5,1,5,5,5,1,2,2,2,2,2,2,4,3,3,4,4,2,1,3,4,3,2,4,1,1,1,3,3,4,4,2,2,1,1,1,4,2,1,1,3,5,4,2,4,2,5,1,4,1,6,2,2,2,5,1,3,1,3,4,4,2,4,3,5,43,1,,0,5,1,4,177
4/18/2019 9:57,4/18/2019 10:11,0,82.22.80.124,100,862,1,4/18/2019 10:11,R_2tg9fm15adlLRfW,,,,,52.5,-2.083297729,anonymous,EN,5c18d25ce1246f0001806eb3,,7,6,6,3,4,1,5,5,5,2,4,3,5,5,5,5,5,3,4,7,2,5,5,5,3,4,7,5,6,6,5,5,2,2,2,2,2,2,3,2,1,1,2,1,2,1,1,1,2,2,5,5,5,5,2,4,4,4,2,2,4,4,3,4,3,4,5,1,3,4,4,3,4,4,1,1,2,2,2,2,3,3,4,3,4,4,4,4,4,4,2,4,3,3,5,4,4,4,3,4,5,2,4,4,4,3,3,3,3,3,3,3,3,3,2,3,4,3,3,2,3,4,2,2,2,1,2,2,2,2,2,1,1,5,1,1,1,1,5,1,1,1,8,5,5,5,6,3,4,2,4,4,4,2,2,2,3,53,1,,1,3,1,6,177
4/18/2019 10:06,4/18/2019 10:12,0,24.99.152.102,100,359,1,4/18/2019 10:12,R_1FtdbtzSqwz3WiB,,,,,33.80880737,-84.28150177,anonymous,EN,5c535974b7cf140001d308d3,,5,6,1,5,1,1,1,1,1,1,1,3,5,1,6,5,1,3,1,7,1,6,5,1,1,1,7,1,6,3,1,1,4,2,4,1,4,3,5,4,4,1,1,1,1,1,4,1,2,5,5,5,4,4,1,2,1,1,1,1,2,4,1,5,5,5,5,1,5,1,4,2,1,1,5,1,5,5,1,1,5,5,1,1,2,4,5,5,5,5,5,1,5,1,5,4,5,1,2,2,2,5,1,1,5,5,2,4,2,3,2,1,5,2,4,4,1,1,1,2,4,4,4,2,1,1,1,1,1,4,2,1,4,4,1,1,1,1,5,2,1,1,7,1,1,3,5,2,5,2,4,5,5,5,4,3,4,25,1,,0,3,1,4,178
4/18/2019 10:03,4/18/2019 10:12,0,172.127.181.137,100,498,1,4/18/2019 10:12,R_8oFyB5gepKc9XTH,,,,,29.70550537,-98.4190979,anonymous,EN,5c3ffeedc2d0b700017d0d5e,,5,3,3,5,1,2,3,3,1,1,1,3,5,3,1,1,1,3,6,7,1,5,1,1,5,1,7,1,1,5,1,1,4,2,2,4,4,2,4,2,4,4,1,1,2,1,2,1,4,5,5,5,4,5,1,5,2,2,4,2,4,2,4,2,5,5,5,1,4,2,4,2,2,2,3,3,5,5,2,2,4,4,2,4,4,4,4,4,4,4,4,2,4,2,4,4,4,4,1,1,4,2,4,4,4,2,2,5,4,4,2,2,4,2,2,2,2,2,1,1,4,3,2,2,2,1,4,1,2,2,1,1,2,4,1,1,1,1,4,1,1,1,7,3,3,2,2,1,4,2,4,2,4,1,2,4,4,20,4,,1,3,6,1,177
4/18/2019 10:05,4/18/2019 10:12,0,76.65.197.116,100,409,1,4/18/2019 10:12,R_3n72KEI7PQ0I74h,,,,,43.43960571,-79.68779755,anonymous,EN,597fa9518ab70c000158d828,,4,1,1,1,4,1,4,1,1,1,7,1,1,1,7,2,6,1,1,7,3,1,1,6,1,1,7,1,6,1,1,1,5,1,2,5,5,1,4,3,5,5,5,5,4,4,1,1,3,3,5,5,4,5,2,4,5,5,5,4,4,4,3,3,5,5,3,4,5,1,3,2,1,1,1,5,1,3,1,1,5,4,5,3,5,4,4,4,4,5,5,2,3,1,5,5,5,1,4,4,5,3,1,4,4,1,2,5,1,5,5,3,3,3,2,1,1,1,1,4,5,3,1,5,1,1,2,1,5,2,3,1,4,4,5,5,5,1,5,5,4,2,5,4,4,3,4,3,3,3,5,4,4,5,5,1,4,32,1,,1,8,1,6,181
4/18/2019 10:06,4/18/2019 10:12,0,89.242.87.27,100,331,1,4/18/2019 10:12,R_3EcmflqOjOKpNi7,,,,,51.59609985,-0.248092651,anonymous,EN,5c4c488a620ba700010c054d,,5,6,5,4,5,5,4,1,1,1,6,1,1,1,6,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,5,2,5,5,5,5,5,5,3,3,3,4,3,3,3,3,4,3,3,3,5,5,4,4,2,3,3,3,5,4,5,4,3,3,3,3,1,5,1,1,3,3,3,2,5,3,3,3,3,3,10,6,6,6,6,5,5,5,5,5,5,5,5,3,1,18,1,,0,4,6,1,175
4/18/2019 9:55,4/18/2019 10:13,0,213.205.242.232,100,1068,1,4/18/2019 10:13,R_3IYaqILUlR9MFYB,,,,,52.48139954,-1.899795532,anonymous,EN,5bc85a75f767610001f5c7c1,,5,5,3,4,6,3,5,1,1,1,1,1,5,1,1,2,1,3,1,7,1,6,4,7,1,1,7,3,3,5,1,1,4,2,2,2,1,1,4,1,4,4,4,3,3,4,3,3,2,4,3,3,4,4,3,3,2,2,4,4,4,4,2,3,2,4,3,3,4,2,4,4,2,2,3,3,2,4,1,1,4,4,3,1,3,3,4,4,4,4,4,2,4,2,4,4,4,4,3,3,4,2,4,3,4,4,3,4,2,4,2,3,4,3,5,5,2,2,1,3,4,4,4,3,1,1,2,1,4,1,1,1,5,5,3,1,4,1,2,1,4,1,3,4,4,4,4,4,2,2,3,4,3,3,3,4,4,33,1,,0,5,6,4,178
4/18/2019 9:59,4/18/2019 10:13,0,2.123.12.95,100,830,1,4/18/2019 10:13,R_3Hq0HXMKI8m0UM0,,,,,51.99679565,-0.718002319,anonymous,EN,58fb57ecfbafc1000146e286,,7,1,1,1,7,1,6,1,5,1,1,1,1,1,1,1,1,1,1,7,1,5,5,1,1,1,7,5,1,7,1,1,2,1,1,1,1,1,4,1,4,2,4,2,2,2,2,2,3,4,4,4,1,4,1,5,5,4,2,2,2,2,4,5,4,4,4,2,4,2,5,5,2,2,2,1,4,4,1,1,2,2,4,1,4,2,4,4,1,1,2,4,5,1,5,5,5,5,4,4,2,1,4,4,4,4,1,4,4,4,1,4,4,4,5,3,4,1,1,4,4,,,,,,,,5,1,1,1,4,4,1,1,5,1,5,1,1,1,6,3,5,2,6,1,4,1,1,2,3,5,5,5,5,41,1,,0,4,1,5,175
4/18/2019 10:03,4/18/2019 10:13,0,94.193.68.221,100,585,1,4/18/2019 10:13,R_1nPHJiLYfDK6qOL,,,,,52.42720032,-1.843200684,anonymous,EN,5c40919241b3f9000195e625,,4,1,1,2,4,4,4,1,1,1,1,1,1,1,4,2,1,1,2,7,1,1,2,1,3,2,7,1,2,2,1,1,3,1,1,1,2,1,3,1,4,4,4,3,2,3,3,3,2,2,2,2,2,3,2,4,2,1,4,4,3,2,4,4,3,3,3,3,3,4,3,3,3,2,2,2,4,3,1,1,4,4,2,1,1,1,3,3,3,3,2,3,4,3,3,3,4,3,2,3,4,2,4,3,2,3,3,3,1,3,2,3,4,2,4,5,1,1,1,1,4,3,4,3,1,1,1,1,4,1,2,1,3,2,1,1,1,1,5,3,4,1,3,1,1,1,1,1,1,2,2,4,3,2,5,3,5,36,1,,0,3,2,3,176
4/18/2019 10:06,4/18/2019 10:13,0,73.40.10.90,100,425,1,4/18/2019 10:13,R_d4roy3tbGARxYzL,,,,,37.46380615,-77.39800262,anonymous,EN,594a9305647e0600014f7c3d,,7,7,3,2,5,2,6,2,2,1,2,1,2,2,3,3,2,1,1,7,1,6,6,5,1,1,7,5,3,6,1,1,4,2,2,2,2,2,4,3,4,4,1,1,2,4,4,4,4,4,5,5,4,4,3,4,3,3,4,3,4,3,3,4,5,5,5,1,2,3,3,2,1,1,5,1,5,5,1,1,5,5,1,1,2,2,5,5,4,4,5,2,5,1,5,5,5,2,1,1,2,4,1,,5,5,1,1,1,1,1,1,1,4,4,4,2,2,2,2,5,4,5,1,1,1,2,1,4,2,1,1,2,4,1,1,4,1,2,1,3,1,4,3,4,4,4,3,2,2,4,4,3,4,4,3,4,30,1,,0,5,1,5,178
4/18/2019 10:01,4/18/2019 10:13,0,150.143.212.223,100,718,1,4/18/2019 10:13,R_2bNrNeaCtNX1Akr,,,,,55.01669312,-6.666702271,anonymous,EN,5957a896eb4f4a00011688b5,,5,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,7,1,7,5,2,1,1,7,3,1,3,1,7,1,1,1,1,1,1,1,1,5,4,3,3,2,4,2,2,4,2,3,3,4,4,4,2,3,2,2,2,3,2,4,4,3,4,4,1,4,2,3,2,2,4,4,2,4,4,1,1,5,4,1,4,1,2,5,5,4,4,4,2,4,2,5,5,4,,1,1,5,1,2,1,5,5,1,1,1,3,2,2,5,,4,4,1,1,1,3,3,1,2,3,1,1,1,1,5,1,1,1,4,4,1,1,1,1,5,1,1,1,2,1,1,1,3,1,1,1,1,1,2,1,5,5,5,52,1,,0,5,2,4,177
4/18/2019 10:01,4/18/2019 10:13,0,86.179.216.74,100,764,1,4/18/2019 10:13,R_aibIdESKQRoIvux,,,,,51.31889343,-0.615402222,anonymous,EN,5c45d6f3169dc60001c13342,,6,5,1,1,7,4,6,1,2,2,4,3,1,1,6,2,1,4,1,7,1,7,7,6,1,1,7,7,7,6,1,5,5,2,2,2,1,1,5,4,4,5,3,2,5,4,4,4,2,4,4,4,2,2,5,2,2,2,2,1,4,1,5,4,4,5,5,1,5,1,4,4,1,1,3,1,4,2,2,4,4,4,2,2,2,2,4,5,2,4,3,5,4,2,4,4,4,5,5,5,4,1,4,5,2,4,2,4,5,4,4,2,4,2,4,3,2,1,1,2,4,4,2,2,1,1,4,2,2,2,1,1,1,5,4,1,1,1,2,1,2,2,7,4,5,5,6,2,2,4,5,2,2,4,3,1,4,18,1,,1,3,6,1,175
4/18/2019 9:54,4/18/2019 10:14,0,46.233.77.32,100,1149,1,4/18/2019 10:14,R_1F4gWbTUlxzOv3b,,,,,51.49639893,-0.122406006,anonymous,EN,5c4e0c4ac0783c0001692f19,,4,3,1,4,3,4,4,1,1,1,2,4,3,1,1,1,1,4,5,7,1,7,6,1,5,1,7,2,2,5,2,2,4,3,4,2,2,2,4,3,2,2,1,1,3,2,1,4,2,2,4,4,4,4,4,2,3,3,3,3,5,5,4,4,4,4,4,2,3,2,4,3,2,2,4,4,4,4,2,1,5,5,2,2,1,1,4,4,3,3,4,4,4,2,4,4,4,3,3,3,3,2,1,1,3,3,4,2,2,2,2,2,5,3,4,4,1,2,1,2,4,4,3,2,3,1,3,2,4,4,2,1,4,4,1,1,2,2,5,2,2,1,7,5,5,5,5,3,4,1,2,3,5,1,3,4,4,19,6,mixed white and asian,0,2,6,2,177
4/18/2019 10:01,4/18/2019 10:14,0,79.77.225.14,100,797,1,4/18/2019 10:14,R_2sb5lAAbmpy3vwM,,,,,53.7572937,-2.723602295,anonymous,EN,597cdb8ffa99240001dec26e,,6,2,1,5,1,3,5,1,1,1,1,4,3,2,1,1,1,2,6,6,1,6,5,5,5,1,6,2,5,6,1,1,4,4,4,2,3,3,4,4,4,4,2,2,2,2,3,4,4,4,4,4,4,4,2,4,3,3,4,4,3,4,3,4,3,4,4,2,3,3,4,2,3,3,3,1,4,4,1,1,5,5,1,1,1,1,5,5,4,4,5,1,5,1,5,5,5,2,3,2,4,4,2,3,4,4,2,2,3,4,3,2,5,3,4,4,2,2,1,2,4,3,4,2,1,1,1,1,1,2,1,1,4,4,1,1,5,1,5,1,3,1,8,3,5,5,5,3,4,3,3,5,4,1,3,5,2,61,1,,0,2,2,4,176
4/18/2019 10:03,4/18/2019 10:14,0,68.59.139.113,100,650,1,4/18/2019 10:14,R_10TUfitxC6aTv6P,,,,,35.02709961,-85.23560333,anonymous,EN,5c8c1fff88549d0001e84a28,,4,4,4,4,4,4,4,4,1,4,4,4,4,4,1,1,4,4,4,4,4,4,4,4,1,1,7,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,1,1,5,5,1,1,3,4,5,5,3,3,5,3,5,2,3,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,47,6,aboriginal,0,3,6,4,175
4/18/2019 10:05,4/18/2019 10:15,0,174.89.51.230,100,565,1,4/18/2019 10:15,R_2zpX6uRyqpGQNAS,,,,,43.70120239,-79.38770294,anonymous,EN,5b311eb91d2f710001fb7468,,6,5,1,5,5,3,4,1,2,1,3,3,4,4,6,1,2,4,4,7,1,6,5,5,4,1,7,5,5,2,2,1,4,2,3,3,4,2,4,3,4,2,2,2,1,2,3,2,2,2,4,4,4,4,4,3,2,3,3,3,4,4,5,5,4,3,4,2,4,2,3,3,2,2,4,1,4,4,1,1,5,4,2,4,2,3,4,4,4,4,4,4,4,2,4,4,4,4,2,3,4,1,4,5,4,3,3,3,2,3,3,2,5,3,2,3,2,2,2,2,4,3,2,3,2,1,3,2,4,3,2,2,4,4,3,1,4,3,3,2,2,1,6,2,3,5,5,3,4,2,3,4,4,3,3,2,4,27,4,,1,6,1,5,177
4/18/2019 10:03,4/18/2019 10:15,0,88.145.95.80,100,677,1,4/18/2019 10:15,R_2coMYky3H8dM1AF,,,,,52.48139954,-1.899795532,anonymous,EN,5c4592d7f608210001a4b0a8,,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,4,4,3,4,2,2,2,2,3,3,1,5,3,3,3,3,3,3,4,3,5,3,5,1,5,1,5,5,1,1,5,1,3,3,1,1,5,5,1,1,1,1,5,5,3,3,5,1,1,1,5,4,3,4,1,1,4,1,1,3,4,5,1,3,1,4,1,1,5,1,5,5,1,1,1,1,4,1,4,1,1,1,1,1,5,1,1,1,3,4,1,1,1,1,5,1,5,1,1,2,2,3,3,1,1,1,1,1,1,1,1,5,1,47,1,,0,5,1,5,175
4/18/2019 10:01,4/18/2019 10:15,0,90.252.252.12,100,789,1,4/18/2019 10:15,R_3eaXdQxfxJm9FmA,,,,,53.44900513,-2.108200073,anonymous,EN,5bfc573be2541f0001d55985,,3,5,1,2,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,7,1,5,4,3,2,1,7,3,1,1,1,1,2,1,2,2,2,2,2,2,3,2,2,2,1,1,3,2,3,2,2,2,3,3,3,2,3,2,3,4,3,3,4,4,3,3,2,4,3,3,4,3,4,4,2,3,4,4,1,2,4,4,1,1,1,3,4,4,4,3,2,4,4,2,4,3,3,2,2,2,3,2,2,2,3,5,3,2,3,3,3,3,4,3,4,4,1,2,3,2,3,3,4,4,2,1,2,1,4,3,1,1,4,4,2,1,4,1,5,2,2,1,4,5,5,4,4,2,3,2,2,3,3,3,5,4,4,37,1,,0,3,2,4,177
4/18/2019 10:07,4/18/2019 10:15,0,151.231.105.171,100,441,1,4/18/2019 10:15,R_1OlRNUCwHdIKzm4,,,,,54.58329773,-5.933303833,anonymous,EN,5c76b81e5af87400150223d7,,5,5,1,5,5,1,4,1,1,1,2,4,5,1,1,1,1,1,5,7,1,4,5,1,3,4,7,6,6,2,3,7,2,1,1,4,3,4,5,5,2,4,2,4,4,4,3,3,3,3,2,2,2,2,2,4,4,4,5,5,2,4,4,3,5,2,2,4,4,2,4,2,2,2,1,5,1,1,1,1,1,2,2,2,2,1,1,2,2,4,4,3,2,3,5,5,5,1,1,2,5,1,2,5,3,3,4,4,3,2,2,2,2,3,5,5,5,3,4,3,4,2,3,2,3,5,5,5,2,2,3,5,5,5,2,2,2,2,3,2,5,5,6,1,1,1,1,3,2,2,2,3,2,5,5,2,3,23,1,,1,5,1,6,179
4/18/2019 10:07,4/18/2019 10:15,0,46.60.254.4,100,470,1,4/18/2019 10:15,R_1rfwOlhw6CAIRRH,,,,,51.39230347,-2.192993164,anonymous,EN,5af573e7b4dfd600018fc0be,,5,3,1,5,1,1,6,1,6,1,2,5,3,1,3,1,1,3,2,7,1,5,5,5,2,3,7,5,7,7,4,5,4,4,4,4,4,4,4,4,5,5,4,4,4,4,5,5,4,2,2,3,1,1,1,5,1,1,4,4,4,4,2,3,4,4,5,1,4,2,2,1,2,1,5,1,1,2,1,1,4,4,2,2,3,2,4,5,3,3,1,5,3,3,5,5,4,4,4,3,,1,5,4,2,4,3,4,5,5,4,4,3,1,5,3,4,1,1,3,2,1,5,2,2,1,1,2,3,3,2,3,1,3,4,1,5,2,2,1,4,1,7,5,5,5,5,4,4,3,2,4,4,2,2,2,2,43,1,,0,4,1,6,176
4/18/2019 10:04,4/18/2019 10:15,0,146.90.140.78,100,663,1,4/18/2019 10:15,R_1ePklHl9bU8PoyZ,,,,,54.06840515,-2.861099243,anonymous,EN,5b2b83b10ec82d0001d29549,,5,5,2,5,3,2,4,3,1,1,2,4,5,4,1,1,2,5,5,7,1,4,2,1,6,6,7,6,6,5,5,1,4,4,4,4,4,3,3,3,5,4,4,4,4,5,5,4,3,3,4,4,1,1,1,4,3,2,4,4,4,4,3,3,4,3,4,2,3,3,2,2,3,3,4,1,2,2,2,2,3,3,1,1,1,1,3,3,3,3,5,1,4,2,4,4,3,4,3,3,4,3,5,3,2,3,3,4,3,,3,4,4,2,5,4,4,1,1,3,3,2,3,2,1,1,1,3,2,4,1,3,3,4,3,1,3,1,3,2,3,2,7,3,3,4,3,2,4,4,3,3,4,2,2,3,2,47,1,,0,7,1,4,178
4/18/2019 10:07,4/18/2019 10:15,0,207.181.228.164,100,494,1,4/18/2019 10:15,R_3smjKhF3fKJUIuG,,,,,41.9703064,-87.66400146,anonymous,EN,5c322f1e508b7a0001fcb6fc,,7,2,1,7,5,1,5,1,1,2,1,5,2,1,2,2,1,3,1,7,1,2,5,1,1,1,7,5,7,5,1,3,1,1,1,2,1,4,2,1,5,5,4,4,5,5,5,4,1,1,2,2,1,3,1,5,4,3,2,2,4,1,3,2,4,5,4,2,5,2,4,4,3,3,5,1,2,3,3,2,2,4,1,1,1,2,4,4,3,4,1,4,4,3,2,2,2,5,4,5,5,2,4,4,2,2,4,5,2,4,1,3,4,1,5,5,4,1,1,1,4,1,4,1,1,1,1,1,5,1,1,2,2,4,1,1,2,1,3,1,5,1,3,4,3,3,5,1,4,1,1,4,2,5,2,4,4,27,1,,0,5,1,6,178
